|-----------------------------------------------------------------------------------------------------------|
| Слово           | P(слово|good)   | Pw(слово|good)  | N(слово&good)   | N(слово)        | N(good)         |
|-----------------------------------------------------------------------------------------------------------|
| your            |            0,14 |         0,15714 |               7 |              20 |              50 |
| request         |            0,02 |            0,26 |               1 |               1 |              50 |
| melle           |            0,02 |            0,26 |               1 |               1 |              50 |
| oru             |            0,02 |            0,26 |               1 |               1 |              50 |
| minnaminunginte |            0,02 |            0,26 |               1 |               1 |              50 |
| nurungu         |            0,02 |            0,26 |               1 |               1 |              50 |
| vettam          |            0,02 |            0,26 |               1 |               1 |              50 |
| has             |            0,04 |           0,155 |               2 |               3 |              50 |
| been            |            0,04 |         0,10571 |               2 |               6 |              50 |
| set             |            0,02 |            0,26 |               1 |               1 |              50 |
| callertune      |            0,02 |            0,26 |               1 |               1 |              50 |
| for             |            0,14 |            0,16 |               7 |              17 |              50 |
| all             |             0,1 |            0,15 |               5 |               7 |              50 |
| callers         |            0,02 |            0,26 |               1 |               1 |              50 |
| press           |            0,02 |            0,26 |               1 |               1 |              50 |
| copy            |            0,02 |            0,26 |               1 |               1 |              50 |
| friends         |            0,02 |            0,26 |               1 |               1 |              50 |
| m               |            0,16 |         0,19091 |               8 |              10 |              50 |
| gonna           |            0,04 |         0,19333 |               2 |               2 |              50 |
| be              |            0,04 |         0,10571 |               2 |               6 |              50 |
| home            |            0,06 |            0,17 |               3 |               3 |              50 |
| soon            |            0,02 |            0,18 |               1 |               2 |              50 |
| and             |            0,14 |           0,164 |               7 |              14 |              50 |
| want            |            0,08 |            0,14 |               4 |               6 |              50 |
| talk            |            0,02 |            0,26 |               1 |               1 |              50 |
| about           |             0,1 |         0,15714 |               5 |               6 |              50 |
| this            |            0,06 |         0,12286 |               3 |               6 |              50 |
| stuff           |            0,02 |            0,18 |               1 |               2 |              50 |
| anymore         |            0,02 |            0,26 |               1 |               1 |              50 |
| tonight         |            0,04 |           0,155 |               2 |               3 |              50 |
| k               |            0,08 |           0,164 |               4 |               4 |              50 |
| ve              |            0,04 |         0,19333 |               2 |               2 |              50 |
| cried           |            0,02 |            0,26 |               1 |               1 |              50 |
| enough          |            0,04 |           0,155 |               2 |               3 |              50 |
| today           |            0,02 |            0,14 |               1 |               3 |              50 |
| searching       |            0,02 |            0,26 |               1 |               1 |              50 |
| the             |            0,18 |         0,19391 |               9 |              22 |              50 |
| right           |            0,02 |            0,26 |               1 |               1 |              50 |
| words           |            0,02 |            0,26 |               1 |               1 |              50 |
| thank           |            0,02 |            0,26 |               1 |               1 |              50 |
| you             |             0,4 |         0,40233 |              20 |              42 |              50 |
| breather        |            0,02 |            0,26 |               1 |               1 |              50 |
| promise         |            0,02 |            0,26 |               1 |               1 |              50 |
| wont            |            0,02 |            0,26 |               1 |               1 |              50 |
| take            |            0,02 |            0,26 |               1 |               1 |              50 |
| help            |            0,02 |            0,26 |               1 |               1 |              50 |
| granted         |            0,02 |            0,26 |               1 |               1 |              50 |
| will            |            0,04 |           0,132 |               2 |               4 |              50 |
| fulfil          |            0,02 |            0,26 |               1 |               1 |              50 |
| have            |            0,12 |         0,14235 |               6 |              16 |              50 |
| wonderful       |            0,02 |            0,26 |               1 |               1 |              50 |
| a               |            0,22 |         0,22848 |              11 |              32 |              50 |
| blessing        |            0,02 |            0,26 |               1 |               1 |              50 |
| at              |            0,08 |            0,15 |               4 |               5 |              50 |
| times           |            0,02 |            0,26 |               1 |               1 |              50 |
| date            |            0,02 |            0,14 |               1 |               3 |              50 |
| on              |             0,1 |         0,12667 |               5 |              14 |              50 |
| sunday          |            0,02 |            0,26 |               1 |               1 |              50 |
| oh              |            0,02 |            0,26 |               1 |               1 |              50 |
| watching        |            0,02 |            0,26 |               1 |               1 |              50 |
| eh              |            0,02 |            0,26 |               1 |               1 |              50 |
| remember        |            0,04 |         0,19333 |               2 |               2 |              50 |
| how             |            0,08 |           0,164 |               4 |               4 |              50 |
| spell           |            0,04 |         0,19333 |               2 |               2 |              50 |
| his             |            0,04 |         0,19333 |               2 |               2 |              50 |
| name            |            0,04 |           0,155 |               2 |               3 |              50 |
| yes             |            0,04 |           0,132 |               2 |               4 |              50 |
| did             |            0,12 |          0,1675 |               6 |               7 |              50 |
| v               |            0,04 |           0,132 |               2 |               4 |              50 |
| naughty         |            0,02 |            0,26 |               1 |               1 |              50 |
| make            |            0,04 |           0,155 |               2 |               3 |              50 |
| wet             |            0,02 |            0,26 |               1 |               1 |              50 |
| fine            |            0,02 |            0,26 |               1 |               1 |              50 |
| if              |            0,08 |           0,122 |               4 |               9 |              50 |
| that            |            0,16 |         0,18833 |               8 |              11 |              50 |
| s               |            0,14 |         0,16769 |               7 |              12 |              50 |
| way             |            0,06 |           0,148 |               3 |               4 |              50 |
| feel            |            0,06 |            0,17 |               3 |               3 |              50 |
| its             |            0,02 |            0,18 |               1 |               2 |              50 |
| gota            |            0,02 |            0,26 |               1 |               1 |              50 |
| b               |            0,06 |            0,17 |               3 |               3 |              50 |
| seriously       |            0,02 |            0,26 |               1 |               1 |              50 |
| going           |            0,06 |            0,17 |               3 |               3 |              50 |
| try             |            0,02 |           0,116 |               1 |               4 |              50 |
| months          |            0,02 |            0,18 |               1 |               2 |              50 |
| ha              |            0,04 |         0,19333 |               2 |               2 |              50 |
| pay             |            0,02 |            0,18 |               1 |               2 |              50 |
| first           |            0,04 |         0,19333 |               2 |               2 |              50 |
| when            |            0,06 |            0,17 |               3 |               3 |              50 |
| da              |            0,02 |            0,26 |               1 |               1 |              50 |
| stock           |            0,02 |            0,26 |               1 |               1 |              50 |
| comin           |            0,02 |            0,26 |               1 |               1 |              50 |
| aft             |            0,02 |            0,26 |               1 |               1 |              50 |
| finish          |            0,02 |            0,26 |               1 |               1 |              50 |
| lunch           |            0,02 |            0,26 |               1 |               1 |              50 |
| str             |            0,02 |            0,26 |               1 |               1 |              50 |
| down            |            0,04 |         0,19333 |               2 |               2 |              50 |
| lor             |            0,04 |         0,19333 |               2 |               2 |              50 |
| ard             |            0,02 |            0,26 |               1 |               1 |              50 |
| smth            |            0,02 |            0,26 |               1 |               1 |              50 |
| ur              |            0,02 |         0,06364 |               1 |              10 |              50 |
| ffffffffff      |            0,02 |            0,26 |               1 |               1 |              50 |
| alright         |            0,02 |            0,26 |               1 |               1 |              50 |
| no              |            0,04 |         0,08182 |               2 |              10 |              50 |
| can             |            0,06 |           0,148 |               3 |               4 |              50 |
| meet            |            0,02 |            0,14 |               1 |               3 |              50 |
| up              |            0,06 |         0,13333 |               3 |               5 |              50 |
| sooner          |            0,02 |            0,26 |               1 |               1 |              50 |
| just            |            0,08 |            0,14 |               4 |               6 |              50 |
| forced          |            0,02 |            0,26 |               1 |               1 |              50 |
| myself          |            0,04 |         0,19333 |               2 |               2 |              50 |
| eat             |            0,02 |            0,26 |               1 |               1 |              50 |
| slice           |            0,02 |            0,26 |               1 |               1 |              50 |
| really          |            0,02 |            0,18 |               1 |               2 |              50 |
| hungry          |            0,02 |            0,26 |               1 |               1 |              50 |
| tho             |            0,02 |            0,26 |               1 |               1 |              50 |
| sucks           |            0,02 |            0,26 |               1 |               1 |              50 |
| mark            |            0,04 |         0,19333 |               2 |               2 |              50 |
| getting         |            0,02 |            0,26 |               1 |               1 |              50 |
| worried         |            0,02 |            0,26 |               1 |               1 |              50 |
| knows           |            0,02 |            0,26 |               1 |               1 |              50 |
| sick            |            0,02 |            0,26 |               1 |               1 |              50 |
| turn            |            0,02 |            0,26 |               1 |               1 |              50 |
| pizza           |            0,02 |            0,26 |               1 |               1 |              50 |
| lol             |            0,06 |            0,17 |               3 |               3 |              50 |
| always          |            0,04 |         0,19333 |               2 |               2 |              50 |
| convincing      |            0,02 |            0,26 |               1 |               1 |              50 |
| catch           |            0,02 |            0,26 |               1 |               1 |              50 |
| bus             |            0,02 |            0,26 |               1 |               1 |              50 |
| are             |            0,08 |         0,11231 |               4 |              12 |              50 |
| frying          |            0,02 |            0,26 |               1 |               1 |              50 |
| an              |            0,02 |            0,26 |               1 |               1 |              50 |
| egg             |            0,02 |            0,26 |               1 |               1 |              50 |
| tea             |            0,02 |            0,26 |               1 |               1 |              50 |
| eating          |            0,02 |            0,26 |               1 |               1 |              50 |
| mom             |            0,02 |            0,26 |               1 |               1 |              50 |
| left            |            0,02 |            0,26 |               1 |               1 |              50 |
| over            |            0,02 |            0,26 |               1 |               1 |              50 |
| dinner          |            0,02 |            0,26 |               1 |               1 |              50 |
| do              |             0,1 |         0,15714 |               5 |               6 |              50 |
| love            |            0,04 |         0,19333 |               2 |               2 |              50 |
| back            |            0,02 |            0,18 |               1 |               2 |              50 |
| amp             |            0,02 |            0,26 |               1 |               1 |              50 |
| we              |            0,04 |         0,10571 |               2 |               6 |              50 |
| re              |            0,02 |            0,14 |               1 |               3 |              50 |
| packing         |            0,02 |            0,26 |               1 |               1 |              50 |
| car             |            0,04 |         0,19333 |               2 |               2 |              50 |
| now             |            0,04 |         0,07833 |               2 |              11 |              50 |
| ll              |            0,06 |           0,148 |               3 |               4 |              50 |
| let             |            0,04 |         0,19333 |               2 |               2 |              50 |
| know            |            0,08 |            0,15 |               4 |               5 |              50 |
| room            |            0,04 |         0,19333 |               2 |               2 |              50 |
| ahhh            |            0,02 |            0,26 |               1 |               1 |              50 |
| work            |            0,02 |            0,26 |               1 |               1 |              50 |
| vaguely         |            0,02 |            0,26 |               1 |               1 |              50 |
| what            |            0,06 |            0,17 |               3 |               3 |              50 |
| does            |            0,02 |            0,26 |               1 |               1 |              50 |
| it              |            0,06 |         0,13333 |               3 |               5 |              50 |
| wait            |            0,02 |            0,26 |               1 |               1 |              50 |
| still           |            0,02 |            0,18 |               1 |               2 |              50 |
| clear           |            0,02 |            0,26 |               1 |               1 |              50 |
| were            |            0,04 |         0,19333 |               2 |               2 |              50 |
| sure            |            0,04 |         0,19333 |               2 |               2 |              50 |
| being           |            0,02 |            0,26 |               1 |               1 |              50 |
| sarcastic       |            0,02 |            0,26 |               1 |               1 |              50 |
| or              |            0,04 |         0,06706 |               2 |              16 |              50 |
| why             |            0,02 |            0,18 |               1 |               2 |              50 |
| x               |            0,04 |         0,19333 |               2 |               2 |              50 |
| doesn           |            0,02 |            0,26 |               1 |               1 |              50 |
| live            |            0,02 |           0,116 |               1 |               4 |              50 |
| us              |            0,02 |            0,26 |               1 |               1 |              50 |
| yeah            |            0,04 |         0,19333 |               2 |               2 |              50 |
| was             |            0,06 |           0,148 |               3 |               4 |              50 |
| apologetic      |            0,02 |            0,26 |               1 |               1 |              50 |
| had             |            0,02 |            0,14 |               1 |               3 |              50 |
| fallen          |            0,02 |            0,26 |               1 |               1 |              50 |
| out             |            0,06 |           0,104 |               3 |               9 |              50 |
| she             |            0,02 |            0,26 |               1 |               1 |              50 |
| actin           |            0,02 |            0,26 |               1 |               1 |              50 |
| spoilt          |            0,02 |            0,26 |               1 |               1 |              50 |
| child           |            0,02 |            0,26 |               1 |               1 |              50 |
| caught          |            0,02 |            0,26 |               1 |               1 |              50 |
| till            |            0,02 |            0,26 |               1 |               1 |              50 |
| but             |            0,08 |           0,164 |               4 |               4 |              50 |
| won             |            0,02 |            0,08 |               1 |               7 |              50 |
| doing           |            0,04 |         0,19333 |               2 |               2 |              50 |
| too             |            0,04 |         0,19333 |               2 |               2 |              50 |
| badly           |            0,02 |            0,26 |               1 |               1 |              50 |
| cheers          |            0,02 |            0,26 |               1 |               1 |              50 |
| tell            |            0,06 |            0,17 |               3 |               3 |              50 |
| anything        |            0,08 |           0,164 |               4 |               4 |              50 |
| fear            |            0,02 |            0,26 |               1 |               1 |              50 |
| of              |            0,06 |             0,1 |               3 |              10 |              50 |
| fainting        |            0,02 |            0,26 |               1 |               1 |              50 |
| housework       |            0,02 |            0,26 |               1 |               1 |              50 |
| quick           |            0,02 |            0,26 |               1 |               1 |              50 |
| cuppa           |            0,02 |            0,26 |               1 |               1 |              50 |
| yup             |            0,02 |            0,26 |               1 |               1 |              50 |
| look            |            0,02 |            0,26 |               1 |               1 |              50 |
| timings         |            0,02 |            0,26 |               1 |               1 |              50 |
| msg             |            0,02 |         0,08857 |               1 |               6 |              50 |
| again           |            0,02 |            0,18 |               1 |               2 |              50 |
| xuhui           |            0,02 |            0,26 |               1 |               1 |              50 |
| learn           |            0,02 |            0,26 |               1 |               1 |              50 |
| may             |            0,02 |            0,14 |               1 |               3 |              50 |
| her             |            0,02 |            0,18 |               1 |               2 |              50 |
| lesson          |            0,02 |            0,26 |               1 |               1 |              50 |
| oops            |            0,02 |            0,26 |               1 |               1 |              50 |
| roommate        |            0,02 |            0,26 |               1 |               1 |              50 |
| done            |            0,02 |            0,26 |               1 |               1 |              50 |
| see             |            0,04 |           0,132 |               2 |               4 |              50 |
| letter          |            0,02 |            0,26 |               1 |               1 |              50 |
| decide          |            0,02 |            0,26 |               1 |               1 |              50 |
| hello           |            0,02 |            0,26 |               1 |               1 |              50 |
| saturday        |            0,02 |            0,26 |               1 |               1 |              50 |
| texting         |            0,02 |            0,26 |               1 |               1 |              50 |
| d               |            0,02 |            0,18 |               1 |               2 |              50 |
| decided         |            0,02 |            0,26 |               1 |               1 |              50 |
| tomo            |            0,02 |            0,26 |               1 |               1 |              50 |
| trying          |            0,02 |            0,14 |               1 |               3 |              50 |
| invite          |            0,02 |            0,26 |               1 |               1 |              50 |
| pls             |            0,02 |            0,18 |               1 |               2 |              50 |
| ahead           |            0,02 |            0,26 |               1 |               1 |              50 |
| watts           |            0,02 |            0,26 |               1 |               1 |              50 |
| wanted          |            0,02 |            0,26 |               1 |               1 |              50 |
| weekend         |            0,02 |            0,26 |               1 |               1 |              50 |
| abiola          |            0,02 |            0,26 |               1 |               1 |              50 |
| forget          |            0,02 |            0,26 |               1 |               1 |              50 |
| need            |            0,02 |            0,26 |               1 |               1 |              50 |
| crave           |            0,02 |            0,26 |               1 |               1 |              50 |
| most            |            0,02 |            0,26 |               1 |               1 |              50 |
| sweet           |            0,02 |            0,26 |               1 |               1 |              50 |
| arabian         |            0,02 |            0,26 |               1 |               1 |              50 |
| steed           |            0,02 |            0,26 |               1 |               1 |              50 |
| mmmmmm          |            0,02 |            0,26 |               1 |               1 |              50 |
| yummy           |            0,02 |            0,26 |               1 |               1 |              50 |
| who             |            0,02 |            0,18 |               1 |               2 |              50 |
| seeing          |            0,02 |            0,26 |               1 |               1 |              50 |
| hope            |            0,02 |            0,26 |               1 |               1 |              50 |
| man             |            0,02 |            0,26 |               1 |               1 |              50 |
| well            |            0,02 |            0,26 |               1 |               1 |              50 |
| endowed         |            0,02 |            0,26 |               1 |               1 |              50 |
| am              |            0,04 |           0,132 |               2 |               4 |              50 |
| lt              |            0,06 |            0,17 |               3 |               3 |              50 |
| gt              |            0,06 |            0,17 |               3 |               3 |              50 |
| inches          |            0,02 |            0,26 |               1 |               1 |              50 |
| calls           |            0,02 |            0,26 |               1 |               1 |              50 |
| messages        |            0,02 |            0,26 |               1 |               1 |              50 |
| missed          |            0,02 |            0,26 |               1 |               1 |              50 |
| didn            |            0,06 |            0,17 |               3 |               3 |              50 |
| get             |            0,02 |             0,1 |               1 |               5 |              50 |
| hep             |            0,02 |            0,26 |               1 |               1 |              50 |
| immunisation    |            0,02 |            0,26 |               1 |               1 |              50 |
| nigeria         |            0,02 |            0,26 |               1 |               1 |              50 |
| fair            |            0,02 |            0,26 |               1 |               1 |              50 |
| hopefully       |            0,02 |            0,26 |               1 |               1 |              50 |
| tyler           |            0,02 |            0,26 |               1 |               1 |              50 |
| could           |            0,04 |         0,19333 |               2 |               2 |              50 |
| maybe           |            0,02 |            0,26 |               1 |               1 |              50 |
| ask             |            0,02 |            0,26 |               1 |               1 |              50 |
| bit             |            0,02 |            0,26 |               1 |               1 |              50 |
| stubborn        |            0,02 |            0,26 |               1 |               1 |              50 |
| hospital        |            0,02 |            0,26 |               1 |               1 |              50 |
| kept            |            0,02 |            0,26 |               1 |               1 |              50 |
| telling         |            0,02 |            0,26 |               1 |               1 |              50 |
| weak            |            0,02 |            0,26 |               1 |               1 |              50 |
| sucker          |            0,02 |            0,26 |               1 |               1 |              50 |
| hospitals       |            0,02 |            0,26 |               1 |               1 |              50 |
| suckers         |            0,02 |            0,26 |               1 |               1 |              50 |
| thinked         |            0,02 |            0,26 |               1 |               1 |              50 |
| time            |            0,02 |            0,26 |               1 |               1 |              50 |
| saw             |            0,02 |            0,26 |               1 |               1 |              50 |
| class           |            0,02 |            0,26 |               1 |               1 |              50 |
| gram            |            0,02 |            0,26 |               1 |               1 |              50 |
| usually         |            0,02 |            0,26 |               1 |               1 |              50 |
| runs            |            0,02 |            0,26 |               1 |               1 |              50 |
| half            |            0,02 |            0,26 |               1 |               1 |              50 |
| eighth          |            0,02 |            0,26 |               1 |               1 |              50 |
| smarter         |            0,02 |            0,26 |               1 |               1 |              50 |
| gets            |            0,02 |            0,26 |               1 |               1 |              50 |
| almost          |            0,02 |            0,26 |               1 |               1 |              50 |
| whole           |            0,02 |            0,26 |               1 |               1 |              50 |
| second          |            0,02 |            0,26 |               1 |               1 |              50 |
| fyi             |            0,02 |            0,26 |               1 |               1 |              50 |
| ride            |            0,02 |            0,26 |               1 |               1 |              50 |
| tomorrow        |            0,02 |            0,18 |               1 |               2 |              50 |
| morning         |            0,02 |            0,26 |               1 |               1 |              50 |
| crashing        |            0,02 |            0,26 |               1 |               1 |              50 |
| our             |            0,02 |           0,068 |               1 |               9 |              50 |
| place           |            0,02 |            0,26 |               1 |               1 |              50 |
| wow             |            0,02 |            0,26 |               1 |               1 |              50 |
| never           |            0,02 |            0,26 |               1 |               1 |              50 |
| realized        |            0,02 |            0,26 |               1 |               1 |              50 |
| embarassed      |            0,02 |            0,26 |               1 |               1 |              50 |
| by              |            0,02 |            0,14 |               1 |               3 |              50 |
| accomodations   |            0,02 |            0,26 |               1 |               1 |              50 |
| thought         |            0,02 |            0,26 |               1 |               1 |              50 |
| liked           |            0,02 |            0,26 |               1 |               1 |              50 |
| since           |            0,02 |            0,26 |               1 |               1 |              50 |
| best            |            0,02 |            0,26 |               1 |               1 |              50 |
| seemed          |            0,02 |            0,26 |               1 |               1 |              50 |
| happy           |            0,02 |            0,26 |               1 |               1 |              50 |
| cave            |            0,02 |            0,26 |               1 |               1 |              50 |
| sorry           |            0,04 |         0,19333 |               2 |               2 |              50 |
| more            |            0,02 |           0,116 |               1 |               4 |              50 |
| give            |            0,02 |            0,26 |               1 |               1 |              50 |
| offered         |            0,02 |            0,26 |               1 |               1 |              50 |
| embarassing     |            0,02 |            0,26 |               1 |               1 |              50 |
| mallika         |            0,02 |            0,26 |               1 |               1 |              50 |
| sherawat        |            0,02 |            0,26 |               1 |               1 |              50 |
| yesterday       |            0,02 |            0,26 |               1 |               1 |              50 |
| find            |            0,02 |             0,1 |               1 |               5 |              50 |
| url             |            0,02 |            0,26 |               1 |               1 |              50 |
| call            |            0,02 |         0,04526 |               1 |              18 |              50 |
| later           |            0,02 |            0,26 |               1 |               1 |              50 |
| meeting         |            0,02 |            0,26 |               1 |               1 |              50 |
| where           |            0,02 |            0,26 |               1 |               1 |              50 |
| reached         |            0,02 |            0,26 |               1 |               1 |              50 |
| gauti           |            0,02 |            0,26 |               1 |               1 |              50 |
| sehwag          |            0,02 |            0,26 |               1 |               1 |              50 |
| odi             |            0,02 |            0,26 |               1 |               1 |              50 |
| series          |            0,02 |            0,26 |               1 |               1 |              50 |
| pick            |            0,02 |            0,26 |               1 |               1 |              50 |
| burger          |            0,02 |            0,26 |               1 |               1 |              50 |
| yourself        |            0,02 |            0,26 |               1 |               1 |              50 |
| move            |            0,02 |            0,26 |               1 |               1 |              50 |
| pain            |            0,02 |            0,26 |               1 |               1 |              50 |
| killing         |            0,02 |            0,26 |               1 |               1 |              50 |
| good            |            0,02 |            0,26 |               1 |               1 |              50 |
| joke            |            0,02 |            0,26 |               1 |               1 |              50 |
| girls           |            0,02 |            0,26 |               1 |               1 |              50 |
| situation       |            0,02 |            0,26 |               1 |               1 |              50 |
| seekers         |            0,02 |            0,26 |               1 |               1 |              50 |
| spam            |               0 |          0,0102 |               0 |              48 |              50 |
| free            |               0 |         0,03571 |               0 |              13 |              50 |
| entry           |               0 |         0,16667 |               0 |               2 |              50 |
| wkly            |               0 |           0,125 |               0 |               3 |              50 |
| comp            |               0 |            0,25 |               0 |               1 |              50 |
| win             |               0 |             0,1 |               0 |               4 |              50 |
| fa              |               0 |            0,25 |               0 |               1 |              50 |
| cup             |               0 |            0,25 |               0 |               1 |              50 |
| final           |               0 |         0,16667 |               0 |               2 |              50 |
| tkts            |               0 |            0,25 |               0 |               1 |              50 |
| text            |               0 |            0,05 |               0 |               9 |              50 |
| receive         |               0 |         0,08333 |               0 |               5 |              50 |
| question        |               0 |            0,25 |               0 |               1 |              50 |
| std             |               0 |         0,16667 |               0 |               2 |              50 |
| txt             |               0 |         0,04167 |               0 |              11 |              50 |
| rate            |               0 |            0,25 |               0 |               1 |              50 |
| apply           |               0 |           0,125 |               0 |               3 |              50 |
| freemsg         |               0 |         0,16667 |               0 |               2 |              50 |
| hey             |               0 |         0,16667 |               0 |               2 |              50 |
| darling         |               0 |            0,25 |               0 |               1 |              50 |
| week            |               0 |             0,1 |               0 |               4 |              50 |
| word            |               0 |         0,16667 |               0 |               2 |              50 |
| some            |               0 |            0,25 |               0 |               1 |              50 |
| fun             |               0 |            0,25 |               0 |               1 |              50 |
| tb              |               0 |            0,25 |               0 |               1 |              50 |
| xxx             |               0 |            0,25 |               0 |               1 |              50 |
| chgs            |               0 |            0,25 |               0 |               1 |              50 |
| send            |               0 |         0,08333 |               0 |               5 |              50 |
| rcv             |               0 |         0,16667 |               0 |               2 |              50 |
| winner          |               0 |           0,125 |               0 |               3 |              50 |
| valued          |               0 |         0,16667 |               0 |               2 |              50 |
| network         |               0 |           0,125 |               0 |               3 |              50 |
| customer        |               0 |         0,07143 |               0 |               6 |              50 |
| selected        |               0 |             0,1 |               0 |               4 |              50 |
| receivea        |               0 |            0,25 |               0 |               1 |              50 |
| prize           |               0 |         0,05556 |               0 |               8 |              50 |
| reward          |               0 |            0,25 |               0 |               1 |              50 |
| claim           |               0 |         0,04545 |               0 |              10 |              50 |
| code            |               0 |         0,08333 |               0 |               5 |              50 |
| valid           |               0 |           0,125 |               0 |               3 |              50 |
| hours           |               0 |            0,25 |               0 |               1 |              50 |
| mobile          |               0 |            0,05 |               0 |               9 |              50 |
| r               |               0 |         0,16667 |               0 |               2 |              50 |
| entitled        |               0 |         0,16667 |               0 |               2 |              50 |
| update          |               0 |         0,16667 |               0 |               2 |              50 |
| latest          |               0 |         0,16667 |               0 |               2 |              50 |
| colour          |               0 |         0,16667 |               0 |               2 |              50 |
| mobiles         |               0 |         0,16667 |               0 |               2 |              50 |
| camera          |               0 |           0,125 |               0 |               3 |              50 |
| co              |               0 |           0,125 |               0 |               3 |              50 |
| six             |               0 |            0,25 |               0 |               1 |              50 |
| chances         |               0 |            0,25 |               0 |               1 |              50 |
| cash            |               0 |             0,1 |               0 |               4 |              50 |
| from            |               0 |          0,0625 |               0 |               7 |              50 |
| pounds          |               0 |         0,16667 |               0 |               2 |              50 |
| cost            |               0 |            0,25 |               0 |               1 |              50 |
| day             |               0 |            0,25 |               0 |               1 |              50 |
| tsandcs         |               0 |            0,25 |               0 |               1 |              50 |
| reply           |               0 |         0,05556 |               0 |               8 |              50 |
| hl              |               0 |            0,25 |               0 |               1 |              50 |
| info            |               0 |         0,16667 |               0 |               2 |              50 |
| urgent          |               0 |             0,1 |               0 |               4 |              50 |
| membership      |               0 |            0,25 |               0 |               1 |              50 |
| jackpot         |               0 |            0,25 |               0 |               1 |              50 |
| www             |               0 |         0,07143 |               0 |               6 |              50 |
| dbuk            |               0 |            0,25 |               0 |               1 |              50 |
| net             |               0 |            0,25 |               0 |               1 |              50 |
